programmeCode,studyYear,academicYear,course,courseType
10064,1.0,2017-2018,1888,elective
10064,1.0,2017-2018,1779,elective
10064,1.0,2017-2018,1679,elective
10064,1.0,2017-2018,1593,elective
10064,1.0,2017-2018,1556,elective
10064,1.0,2017-2018,1468,elective
10064,1.0,2017-2018,1401,elective
10064,1.0,2017-2018,1328,elective
10064,1.0,2017-2018,1232,elective
10064,1.0,2017-2018,1132,elective
10064,1.0,2017-2018,1098,elective
10064,1.0,2017-2018,1052,elective
10064,1.0,2017-2018,1020,elective
10064,1.0,2018-2019,1788,compulsory
10064,1.0,2018-2019,1317,compulsory
10064,1.0,2018-2019,1956,compulsory-elective
10064,1.0,2018-2019,1562,compulsory-elective
10064,1.0,2018-2019,1242,compulsory-elective
10064,1.0,2018-2019,1987,elective
10064,1.0,2018-2019,1783,elective
10064,1.0,2018-2019,1746,elective
10064,1.0,2018-2019,1724,elective
10064,1.0,2018-2019,1715,elective
10064,1.0,2018-2019,1710,elective
10064,1.0,2018-2019,1637,elective
10064,1.0,2018-2019,1488,elective
10064,1.0,2018-2019,1472,elective
10064,1.0,2018-2019,1264,elective
10064,1.0,2018-2019,1147,elective
10064,1.0,2018-2019,1059,elective
10064,1.0,2018-2019,1016,elective
10064,1.0,2019-2020,1264,compulsory
10064,1.0,2019-2020,1737,compulsory-elective
10064,1.0,2019-2020,1648,compulsory-elective
10064,1.0,2019-2020,1214,compulsory-elective
10064,1.0,2019-2020,1985,elective
10064,1.0,2019-2020,1893,elective
10064,1.0,2019-2020,1853,elective
10064,1.0,2019-2020,1791,elective
10064,1.0,2019-2020,1542,elective
10064,1.0,2019-2020,1528,elective
10064,1.0,2019-2020,1490,elective
10064,1.0,2019-2020,1208,elective
10064,1.0,2019-2020,1043,elective
10064,1.0,2019-2020,1027,elective
10064,1.0,2020-2021,1603,compulsory
10064,1.0,2020-2021,1739,compulsory-elective
10064,1.0,2020-2021,1605,compulsory-elective
10064,1.0,2020-2021,1556,compulsory-elective
10064,1.0,2020-2021,1380,compulsory-elective
10064,1.0,2020-2021,1015,compulsory-elective
10064,1.0,2020-2021,1978,elective
10064,1.0,2020-2021,1819,elective
10064,1.0,2020-2021,1697,elective
10064,1.0,2020-2021,1647,elective
10064,1.0,2020-2021,1610,elective
10064,1.0,2020-2021,1504,elective
10064,1.0,2020-2021,1503,elective
10064,1.0,2020-2021,1496,elective
10064,1.0,2020-2021,1460,elective
10064,1.0,2020-2021,1395,elective
10064,1.0,2020-2021,1225,elective
10064,1.0,2020-2021,1203,elective
10064,1.0,2020-2021,1121,elective
10064,1.0,2021-2022,1342,compulsory
10064,1.0,2021-2022,1450,compulsory-elective
10064,1.0,2021-2022,1445,compulsory-elective
10064,1.0,2021-2022,1304,compulsory-elective
10064,1.0,2021-2022,1285,compulsory-elective
10064,1.0,2021-2022,1986,elective
10064,1.0,2021-2022,1981,elective
10064,1.0,2021-2022,1910,elective
10064,1.0,2021-2022,1785,elective
10064,1.0,2021-2022,1751,elective
10064,1.0,2021-2022,1666,elective
10064,1.0,2021-2022,1431,elective
10064,1.0,2021-2022,1402,elective
10064,1.0,2021-2022,1311,elective
10064,1.0,2021-2022,1268,elective
10064,1.0,2021-2022,1145,elective
10064,1.0,2021-2022,1087,elective
10064,1.0,2022-2023,1278,compulsory
10064,1.0,2022-2023,1606,compulsory-elective
10064,1.0,2022-2023,1075,compulsory-elective
10064,1.0,2022-2023,1979,elective
10064,1.0,2022-2023,1875,elective
10064,1.0,2022-2023,1816,elective
10064,1.0,2022-2023,1687,elective
10064,1.0,2022-2023,1639,elective
10064,1.0,2022-2023,1458,elective
10064,1.0,2022-2023,1432,elective
10064,1.0,2022-2023,1347,elective
10064,1.0,2022-2023,1306,elective
10064,1.0,2022-2023,1273,elective
10064,1.0,2022-2023,1167,elective
10064,1.0,2022-2023,1126,elective
10064,1.0,2022-2023,1091,elective
10064,1.0,2022-2023,1066,elective
10064,1.0,2022-2023,1063,elective
10064,1.0,2023-2024,1433,compulsory
10064,1.0,2023-2024,1533,compulsory-elective
10064,1.0,2023-2024,1503,compulsory-elective
10064,1.0,2023-2024,1995,elective
10064,1.0,2023-2024,1916,elective
10064,1.0,2023-2024,1630,elective
10064,1.0,2023-2024,1577,elective
10064,1.0,2023-2024,1530,elective
10064,1.0,2023-2024,1511,elective
10064,1.0,2023-2024,1478,elective
10064,1.0,2023-2024,1411,elective
10064,1.0,2023-2024,1368,elective
10064,1.0,2023-2024,1073,elective
10064,1.0,2023-2024,1027,elective
10064,1.0,2024-2025,1561,compulsory
10064,1.0,2024-2025,1824,compulsory-elective
10064,1.0,2024-2025,1811,compulsory-elective
10064,1.0,2024-2025,1546,compulsory-elective
10064,1.0,2024-2025,1371,compulsory-elective
10064,1.0,2024-2025,1967,elective
10064,1.0,2024-2025,1872,elective
10064,1.0,2024-2025,1856,elective
10064,1.0,2024-2025,1706,elective
10064,1.0,2024-2025,1701,elective
10064,1.0,2024-2025,1697,elective
10064,1.0,2024-2025,1611,elective
10064,1.0,2024-2025,1362,elective
10064,1.0,2024-2025,1141,elective
10064,1.0,2024-2025,1125,elective
10064,1.0,2025-2026,1965,compulsory
10064,1.0,2025-2026,1714,compulsory-elective
10064,1.0,2025-2026,1645,compulsory-elective
10064,1.0,2025-2026,1259,compulsory-elective
10064,1.0,2025-2026,1985,elective
10064,1.0,2025-2026,1683,elective
10064,1.0,2025-2026,1562,elective
10064,1.0,2025-2026,1502,elective
10064,1.0,2025-2026,1308,elective
10064,1.0,2025-2026,1208,elective
10064,1.0,2025-2026,1082,elective
10064,1.0,2025-2026,1048,elective
10064,1.0,2025-2026,1046,elective
10064,1.0,2026-2027,1996,compulsory
10064,1.0,2026-2027,1958,compulsory-elective
10064,1.0,2026-2027,1639,compulsory-elective
10064,1.0,2026-2027,1402,compulsory-elective
10064,1.0,2026-2027,1977,elective
10064,1.0,2026-2027,1852,elective
10064,1.0,2026-2027,1851,elective
10064,1.0,2026-2027,1820,elective
10064,1.0,2026-2027,1787,elective
10064,1.0,2026-2027,1653,elective
10064,1.0,2026-2027,1651,elective
10064,1.0,2026-2027,1529,elective
10064,1.0,2026-2027,1451,elective
10064,1.0,2026-2027,1272,elective
10064,1.0,2026-2027,1235,elective
10064,1.0,2026-2027,1234,elective
10064,2.0,2010-2011,1482,compulsory
10064,2.0,2010-2011,1476,compulsory
10064,2.0,2010-2011,1335,compulsory
10064,2.0,2010-2011,1285,compulsory
10064,2.0,2010-2011,1899,elective
10064,2.0,2010-2011,1856,elective
10064,2.0,2010-2011,1848,elective
10064,2.0,2010-2011,1810,elective
10064,2.0,2010-2011,1790,elective
10064,2.0,2010-2011,1780,elective
10064,2.0,2010-2011,1729,elective
10064,2.0,2010-2011,1688,elective
10064,2.0,2010-2011,1627,elective
10064,2.0,2010-2011,1569,elective
10064,2.0,2010-2011,1560,elective
10064,2.0,2010-2011,1527,elective
10064,2.0,2010-2011,1338,elective
10064,2.0,2010-2011,1085,elective
10064,2.0,2010-2011,1038,elective
10064,2.0,2010-2011,1012,elective
10064,2.0,2011-2012,1822,compulsory
10064,2.0,2011-2012,1478,compulsory
10064,2.0,2011-2012,1749,compulsory-elective
10064,2.0,2011-2012,1731,compulsory-elective
10064,2.0,2011-2012,1643,compulsory-elective
10064,2.0,2011-2012,1255,compulsory-elective
10064,2.0,2011-2012,1206,compulsory-elective
10064,2.0,2011-2012,1996,elective
10064,2.0,2011-2012,1964,elective
10064,2.0,2011-2012,1962,elective
10064,2.0,2011-2012,1908,elective
10064,2.0,2011-2012,1814,elective
10064,2.0,2011-2012,1693,elective
10064,2.0,2011-2012,1633,elective
10064,2.0,2011-2012,1537,elective
10064,2.0,2011-2012,1536,elective
10064,2.0,2011-2012,1383,elective
10064,2.0,2011-2012,1317,elective
10064,2.0,2011-2012,1223,elective
10064,2.0,2011-2012,1215,elective
10064,2.0,2011-2012,1116,elective
10064,2.0,2011-2012,1094,elective
10064,2.0,2011-2012,1089,elective
10064,2.0,2012-2013,1794,compulsory
10064,2.0,2012-2013,1176,compulsory
10064,2.0,2012-2013,1819,compulsory-elective
10064,2.0,2012-2013,1528,compulsory-elective
10064,2.0,2012-2013,1468,compulsory-elective
10064,2.0,2012-2013,1133,compulsory-elective
10064,2.0,2012-2013,1869,elective
10064,2.0,2012-2013,1858,elective
10064,2.0,2012-2013,1855,elective
10064,2.0,2012-2013,1722,elective
10064,2.0,2012-2013,1666,elective
10064,2.0,2012-2013,1635,elective
10064,2.0,2012-2013,1610,elective
10064,2.0,2012-2013,1597,elective
10064,2.0,2012-2013,1464,elective
10064,2.0,2012-2013,1267,elective
10064,2.0,2012-2013,1263,elective
10064,2.0,2012-2013,1226,elective
10064,2.0,2012-2013,1188,elective
10064,2.0,2012-2013,1156,elective
10064,2.0,2012-2013,1011,elective
10064,2.0,2013-2014,1701,compulsory
10064,2.0,2013-2014,1243,compulsory
10064,2.0,2013-2014,1681,compulsory
10064,2.0,2013-2014,1006,compulsory
10064,2.0,2013-2014,1958,elective
10064,2.0,2013-2014,1907,elective
10064,2.0,2013-2014,1750,elective
10064,2.0,2013-2014,1275,elective
10064,2.0,2013-2014,1209,elective
10064,2.0,2013-2014,1170,elective
10064,2.0,2013-2014,1138,elective
10064,2.0,2013-2014,1110,elective
10064,2.0,2014-2015,1213,compulsory
10064,2.0,2014-2015,1836,compulsory-elective
10064,2.0,2014-2015,1681,compulsory-elective
10064,2.0,2014-2015,1570,compulsory-elective
10064,2.0,2014-2015,1729,elective
10064,2.0,2014-2015,1730,elective
10064,2.0,2014-2015,1687,elective
10064,2.0,2014-2015,1589,elective
10064,2.0,2014-2015,1472,elective
10064,2.0,2014-2015,1332,elective
10064,2.0,2014-2015,1317,elective
10064,2.0,2014-2015,1109,elective
10064,2.0,2015-2016,1813,compulsory
10064,2.0,2015-2016,1070,compulsory
10064,2.0,2015-2016,1448,compulsory
10064,2.0,2015-2016,1122,compulsory
10064,2.0,2015-2016,1989,elective
10064,2.0,2015-2016,1858,elective
10064,2.0,2015-2016,1836,elective
10064,2.0,2015-2016,1591,elective
10064,2.0,2015-2016,1207,elective
10064,2.0,2015-2016,1201,elective
10064,2.0,2015-2016,1189,elective
10064,2.0,2015-2016,1179,elective
10064,2.0,2015-2016,1051,elective
10064,2.0,2015-2016,1018,elective
10064,2.0,2016-2017,1604,compulsory
10064,2.0,2016-2017,1439,compulsory
10064,2.0,2016-2017,1920,compulsory-elective
10064,2.0,2016-2017,1783,compulsory-elective
10064,2.0,2016-2017,1616,compulsory-elective
10064,2.0,2016-2017,1517,compulsory-elective
10064,2.0,2016-2017,1239,compulsory-elective
10064,2.0,2016-2017,1163,compulsory-elective
10064,2.0,2016-2017,1892,elective
10064,2.0,2016-2017,1877,elective
10064,2.0,2016-2017,1870,elective
10064,2.0,2016-2017,1837,elective
10064,2.0,2016-2017,1791,elective
10064,2.0,2016-2017,1726,elective
10064,2.0,2016-2017,1672,elective
10064,2.0,2016-2017,1624,elective
10064,2.0,2016-2017,1422,elective
10064,2.0,2016-2017,1383,elective
10064,2.0,2016-2017,1314,elective
10064,2.0,2016-2017,1198,elective
10064,2.0,2016-2017,1189,elective
10064,2.0,2016-2017,1182,elective
10064,2.0,2016-2017,1156,elective
10064,2.0,2017-2018,1133,compulsory
10064,2.0,2017-2018,1822,compulsory-elective
10064,2.0,2017-2018,1542,compulsory-elective
10064,2.0,2017-2018,1524,compulsory-elective
10064,2.0,2017-2018,1399,compulsory-elective
10064,2.0,2017-2018,1971,elective
10064,2.0,2017-2018,1879,elective
10064,2.0,2017-2018,1802,elective
10064,2.0,2017-2018,1771,elective
10064,2.0,2017-2018,1739,elective
10064,2.0,2017-2018,1614,elective
10064,2.0,2017-2018,1556,elective
10064,2.0,2017-2018,1430,elective
10064,2.0,2017-2018,1298,elective
10064,2.0,2017-2018,1108,elective
10064,2.0,2017-2018,1045,elective
10064,2.0,2018-2019,1057,compulsory
10064,2.0,2018-2019,1669,compulsory-elective
10064,2.0,2018-2019,1414,compulsory-elective
10064,2.0,2018-2019,1350,compulsory-elective
10064,2.0,2018-2019,1087,compulsory-elective
10064,2.0,2018-2019,1991,elective
10064,2.0,2018-2019,1954,elective
10064,2.0,2018-2019,1894,elective
10064,2.0,2018-2019,1745,elective
10064,2.0,2018-2019,1510,elective
10064,2.0,2018-2019,1316,elective
10064,2.0,2018-2019,1282,elective
10064,2.0,2018-2019,1158,elective
10064,2.0,2019-2020,1744,compulsory
10064,2.0,2019-2020,1998,compulsory-elective
10064,2.0,2019-2020,1529,compulsory-elective
10064,2.0,2019-2020,1485,compulsory-elective
10064,2.0,2019-2020,1254,compulsory-elective
10064,2.0,2019-2020,1986,elective
10064,2.0,2019-2020,1887,elective
10064,2.0,2019-2020,1860,elective
10064,2.0,2019-2020,1632,elective
10064,2.0,2019-2020,1316,elective
10064,2.0,2019-2020,1297,elective
10064,2.0,2019-2020,1232,elective
10064,2.0,2019-2020,1227,elective
10064,2.0,2019-2020,1148,elective
10064,2.0,2020-2021,1665,compulsory
10064,2.0,2020-2021,1445,compulsory
10064,2.0,2020-2021,1702,compulsory-elective
10064,2.0,2020-2021,1120,compulsory-elective
10064,2.0,2020-2021,1031,compulsory-elective
10064,2.0,2020-2021,1003,compulsory-elective
10064,2.0,2020-2021,1984,elective
10064,2.0,2020-2021,1967,elective
10064,2.0,2020-2021,1854,elective
10064,2.0,2020-2021,1792,elective
10064,2.0,2020-2021,1568,elective
10064,2.0,2020-2021,1538,elective
10064,2.0,2020-2021,1496,elective
10064,2.0,2020-2021,1404,elective
10064,2.0,2020-2021,1357,elective
10064,2.0,2020-2021,1256,elective
10064,2.0,2020-2021,1242,elective
10064,2.0,2020-2021,1130,elective
10064,2.0,2021-2022,1612,compulsory
10064,2.0,2021-2022,1916,compulsory-elective
10064,2.0,2021-2022,1649,compulsory-elective
10064,2.0,2021-2022,1621,compulsory-elective
10064,2.0,2021-2022,1518,compulsory-elective
10064,2.0,2021-2022,1308,compulsory-elective
10064,2.0,2021-2022,1250,compulsory-elective
10064,2.0,2021-2022,1995,elective
10064,2.0,2021-2022,1877,elective
10064,2.0,2021-2022,1804,elective
10064,2.0,2021-2022,1724,elective
10064,2.0,2021-2022,1473,elective
10064,2.0,2021-2022,1348,elective
10064,2.0,2021-2022,1195,elective
10064,2.0,2021-2022,1162,elective
10064,2.0,2021-2022,1077,elective
10064,2.0,2021-2022,1007,elective
10064,2.0,2022-2023,1923,compulsory
10064,2.0,2022-2023,1841,compulsory-elective
10064,2.0,2022-2023,1815,compulsory-elective
10064,2.0,2022-2023,1013,compulsory-elective
10064,2.0,2022-2023,1636,elective
10064,2.0,2022-2023,1629,elective
10064,2.0,2022-2023,1346,elective
10064,2.0,2022-2023,1272,elective
10064,2.0,2022-2023,1269,elective
10064,2.0,2022-2023,1243,elective
10064,2.0,2022-2023,1209,elective
10064,2.0,2022-2023,1106,elective
10064,2.0,2023-2024,1920,compulsory
10064,2.0,2023-2024,1889,compulsory-elective
10064,2.0,2023-2024,1356,compulsory-elective
10064,2.0,2023-2024,1279,compulsory-elective
10064,2.0,2023-2024,1042,compulsory-elective
10064,2.0,2023-2024,1949,elective
10064,2.0,2023-2024,1896,elective
10064,2.0,2023-2024,1840,elective
10064,2.0,2023-2024,1796,elective
10064,2.0,2023-2024,1631,elective
10064,2.0,2023-2024,1571,elective
10064,2.0,2023-2024,1334,elective
10064,2.0,2023-2024,1332,elective
10064,2.0,2023-2024,1300,elective
10064,2.0,2023-2024,1199,elective
10064,2.0,2023-2024,1065,elective
10064,2.0,2024-2025,1261,compulsory
10064,2.0,2024-2025,1496,compulsory-elective
10064,2.0,2024-2025,1321,compulsory-elective
10064,2.0,2024-2025,1852,elective
10064,2.0,2024-2025,1725,elective
10064,2.0,2024-2025,1675,elective
10064,2.0,2024-2025,1639,elective
10064,2.0,2024-2025,1560,elective
10064,2.0,2024-2025,1555,elective
10064,2.0,2024-2025,1522,elective
10064,2.0,2024-2025,1513,elective
10064,2.0,2024-2025,1501,elective
10064,2.0,2024-2025,1481,elective
10064,2.0,2024-2025,1369,elective
10064,2.0,2024-2025,1134,elective
10064,2.0,2024-2025,1010,elective
10064,2.0,2025-2026,1595,compulsory
10064,2.0,2025-2026,1626,compulsory-elective
10064,2.0,2025-2026,1456,compulsory-elective
10064,2.0,2025-2026,1394,compulsory-elective
10064,2.0,2025-2026,1261,compulsory-elective
10064,2.0,2025-2026,1191,compulsory-elective
10064,2.0,2025-2026,1156,compulsory-elective
10064,2.0,2025-2026,1986,elective
10064,2.0,2025-2026,1932,elective
10064,2.0,2025-2026,1926,elective
10064,2.0,2025-2026,1754,elective
10064,2.0,2025-2026,1739,elective
10064,2.0,2025-2026,1710,elective
10064,2.0,2025-2026,1561,elective
10064,2.0,2025-2026,1477,elective
10064,2.0,2025-2026,1309,elective
10064,2.0,2025-2026,1039,elective
10064,2.0,2026-2027,1613,compulsory
10064,2.0,2026-2027,1509,compulsory
10064,2.0,2026-2027,1469,compulsory
10064,2.0,2026-2027,1380,compulsory
10064,2.0,2026-2027,1976,elective
10064,2.0,2026-2027,1850,elective
10064,2.0,2026-2027,1798,elective
10064,2.0,2026-2027,1516,elective
10064,2.0,2026-2027,1514,elective
10064,2.0,2026-2027,1317,elective
10064,2.0,2026-2027,1276,elective
10064,2.0,2026-2027,1200,elective
10064,2.0,2026-2027,1115,elective
10064,3.0,2010-2011,1907,compulsory
10064,3.0,2010-2011,1453,compulsory
10064,3.0,2010-2011,1986,compulsory-elective
10064,3.0,2010-2011,1548,compulsory-elective
10064,3.0,2010-2011,1484,compulsory-elective
10064,3.0,2010-2011,1460,compulsory-elective
10064,3.0,2010-2011,1036,compulsory-elective
10064,3.0,2010-2011,1777,elective
10064,3.0,2010-2011,1766,elective
10064,3.0,2010-2011,1686,elective
10064,3.0,2010-2011,1500,elective
10064,3.0,2010-2011,1383,elective
10064,3.0,2010-2011,1365,elective
10064,3.0,2010-2011,1357,elective
10064,3.0,2010-2011,1135,elective
10064,3.0,2010-2011,1125,elective
10064,3.0,2010-2011,1100,elective
10064,3.0,2011-2012,1497,compulsory
10064,3.0,2011-2012,1830,compulsory-elective
10064,3.0,2011-2012,1740,compulsory-elective
10064,3.0,2011-2012,1734,compulsory-elective
10064,3.0,2011-2012,1167,compulsory-elective
10064,3.0,2011-2012,1829,elective
10064,3.0,2011-2012,1778,elective
10064,3.0,2011-2012,1640,elective
10064,3.0,2011-2012,1592,elective
10064,3.0,2011-2012,1564,elective
10064,3.0,2011-2012,1512,elective
10064,3.0,2011-2012,1487,elective
10064,3.0,2011-2012,1303,elective
10064,3.0,2011-2012,1254,elective
10064,3.0,2011-2012,1065,elective
10064,3.0,2012-2013,1699,compulsory
10064,3.0,2012-2013,1159,compulsory
10064,3.0,2012-2013,1873,compulsory
10064,3.0,2012-2013,1686,compulsory
10064,3.0,2012-2013,1970,elective
10064,3.0,2012-2013,1969,elective
10064,3.0,2012-2013,1922,elective
10064,3.0,2012-2013,1914,elective
10064,3.0,2012-2013,1853,elective
10064,3.0,2012-2013,1741,elective
10064,3.0,2012-2013,1650,elective
10064,3.0,2012-2013,1573,elective
10064,3.0,2012-2013,1466,elective
10064,3.0,2012-2013,1306,elective
10064,3.0,2012-2013,1207,elective
10064,3.0,2012-2013,1122,elective
10064,3.0,2012-2013,1118,elective
10064,3.0,2012-2013,1083,elective
10064,3.0,2013-2014,1447,compulsory
10064,3.0,2013-2014,1110,compulsory
10064,3.0,2013-2014,1785,compulsory
10064,3.0,2013-2014,1306,compulsory
10064,3.0,2013-2014,1912,elective
10064,3.0,2013-2014,1745,elective
10064,3.0,2013-2014,1661,elective
10064,3.0,2013-2014,1582,elective
10064,3.0,2013-2014,1515,elective
10064,3.0,2013-2014,1462,elective
10064,3.0,2013-2014,1289,elective
10064,3.0,2013-2014,1211,elective
10064,3.0,2013-2014,1098,elective
10064,3.0,2013-2014,1082,elective
10064,3.0,2014-2015,1306,compulsory
10064,3.0,2014-2015,1702,compulsory-elective
10064,3.0,2014-2015,1049,compulsory-elective
10064,3.0,2014-2015,1978,elective
10064,3.0,2014-2015,1940,elective
10064,3.0,2014-2015,1747,elective
10064,3.0,2014-2015,1569,elective
10064,3.0,2014-2015,1249,elective
10064,3.0,2014-2015,1248,elective
10064,3.0,2014-2015,1243,elective
10064,3.0,2014-2015,1240,elective
10064,3.0,2014-2015,1074,elective
10064,3.0,2015-2016,1764,compulsory
10064,3.0,2015-2016,1891,compulsory-elective
10064,3.0,2015-2016,1549,compulsory-elective
10064,3.0,2015-2016,1208,compulsory-elective
10064,3.0,2015-2016,1870,elective
10064,3.0,2015-2016,1857,elective
10064,3.0,2015-2016,1749,elective
10064,3.0,2015-2016,1712,elective
10064,3.0,2015-2016,1709,elective
10064,3.0,2015-2016,1443,elective
10064,3.0,2015-2016,1436,elective
10064,3.0,2015-2016,1367,elective
10064,3.0,2015-2016,1249,elective
10064,3.0,2015-2016,1177,elective
10064,3.0,2015-2016,1135,elective
10064,3.0,2015-2016,1100,elective
10064,3.0,2015-2016,1015,elective
10064,3.0,2015-2016,1011,elective
10064,3.0,2016-2017,1621,compulsory
10064,3.0,2016-2017,1988,compulsory-elective
10064,3.0,2016-2017,1902,compulsory-elective
10064,3.0,2016-2017,1955,elective
10064,3.0,2016-2017,1925,elective
10064,3.0,2016-2017,1918,elective
10064,3.0,2016-2017,1868,elective
10064,3.0,2016-2017,1652,elective
10064,3.0,2016-2017,1619,elective
10064,3.0,2016-2017,1585,elective
10064,3.0,2016-2017,1552,elective
10064,3.0,2016-2017,1455,elective
10064,3.0,2016-2017,1347,elective
10064,3.0,2016-2017,1197,elective
10064,3.0,2016-2017,1151,elective
10064,3.0,2016-2017,1095,elective
10064,3.0,2016-2017,1051,elective
10064,3.0,2017-2018,1338,compulsory
10064,3.0,2017-2018,1930,compulsory-elective
